race_distance,race_purse,field_size,track_surface,track_condition,weather_condition,temperature,humidity,wind_speed,total_pool,horse_age,horse_earnings,horse_win_rate,horse_place_rate,horse_show_rate,jockey,trainer,recent_races_count,recent_wins,recent_places,recent_avg_position,recent_avg_earnings,days_since_last_race,dirt_win_rate,turf_win_rate,horse_id,race_id,position,finish_time,earnings,won,placed,jockey_encoded,trainer_encoded,track_surface_encoded,track_condition_encoded,weather_condition_encoded
1400,60000.0,12,All Weather,Fast,Light Rain,20,54,17,433322,8,414101.47,0.06896551724137931,0.4482758620689655,0.4482758620689655,M. Franco,P. Miller,5,1,4,3.6,7474.0779999999995,-48,0.0,0.0,94,1073,1,81.1,36000.0,1,1,25,29,0,0,5
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,6,394868.1,0.0,0.4090909090909091,0.4090909090909091,C. Lopez,M. Casse,5,0,1,7.8,5669.163999999999,-38,0.0,0.0,55,1074,10,88.65,0.0,0,0,2,26,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,6,257192.67,0.12,0.56,0.56,R. Bejarano,P. Miller,5,1,2,6.0,3141.3859999999995,-29,0.0,0.0,56,1074,8,87.79,0.0,0,0,30,29,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,7,805446.36,0.39285714285714285,0.6071428571428571,0.6071428571428571,T. Davis,E. Jackson,5,1,2,5.2,7902.37,-24,0.0,0.0,5,1074,12,90.24,0.0,0,0,35,11,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,6,648777.6399999999,0.17857142857142858,0.6428571428571429,0.6428571428571429,J. Castellano,M. Stidham,5,0,3,5.4,11894.92,-34,0.0,0.0,41,1074,5,86.83,2250.0,0,0,14,28,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,7,304442.77,0.1282051282051282,0.5384615384615384,0.5384615384615384,K. Carmouche,L. Rice,5,1,2,7.0,7215.908,-29,0.5,0.0,57,1074,1,85.22,45000.0,1,1,19,25,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,4,191309.05000000002,0.16666666666666666,0.5,0.5,L. Saez,G. Lewis,5,0,1,9.6,1428.6100000000001,-36,0.0,0.0,148,1074,2,85.5,15000.0,0,1,24,14,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,3,233421.02999999997,0.1,0.55,0.55,G. Stevens,G. Motion,5,0,3,6.2,4257.656,-28,0.0,0.0,124,1074,7,86.32,0.0,0,0,9,15,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,3,326385.54999999993,0.18181818181818182,0.5757575757575758,0.5757575757575758,H. Diaz Jr.,C. Brown,5,1,5,2.2,7635.6720000000005,-25,0.0,0.0,105,1074,9,88.22,0.0,0,0,10,5,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,6,273731.86,0.10810810810810811,0.43243243243243246,0.43243243243243246,C. Lopez,K. Dooley,5,1,3,5.6,9176.234,-29,0.0,0.0,151,1074,6,87.48,1500.0,0,0,2,23,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,8,771094.2000000001,0.36,0.64,0.64,J. Lezcano,S. Asmussen,5,2,4,3.4,14245.16,-27,0.0,0.5,146,1074,11,88.17,0.0,0,0,15,33,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,5,389832.8600000001,0.14285714285714285,0.6785714285714286,0.6785714285714286,T. Gaffalione,D. Gargan,5,0,2,5.2,4170.15,-35,0.0,0.0,22,1074,4,86.27,3750.0,0,0,36,8,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,4,350184.16000000003,0.16216216216216217,0.6756756756756757,0.6756756756756757,J. Rosario,S. Asmussen,5,1,4,3.8,6819.3240000000005,-34,0.0,1.0,183,1074,13,90.54,0.0,0,0,16,33,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,8,229009.47999999998,0.11428571428571428,0.4857142857142857,0.4857142857142857,F. Geroux,D. Romans,5,3,4,2.6,17299.329999999998,-38,0.0,1.0,194,1074,3,86.12,7500.0,0,1,8,10,2,4,1
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,5,607003.01,0.2,0.42857142857142855,0.42857142857142855,C. Nakatani,P. Miller,5,1,4,3.8,9628.756000000001,-268,0.0,0.0,27,1075,7,99.49,0.0,0,0,3,29,1,5,6
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,2,609515.1699999999,0.3793103448275862,0.6551724137931034,0.6551724137931034,L. Saez,M. Hennig,5,1,4,2.8,4992.878,-281,0.0,0.0,29,1075,1,96.59,42000.0,1,1,24,27,1,5,6
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,2,215682.33,0.07692307692307693,0.5384615384615384,0.5384615384615384,K. Carmouche,T. Pletcher,5,0,1,6.0,1792.5639999999996,-281,0.0,0.0,102,1075,13,101.3,0.0,0,0,19,35,1,5,6
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,8,276728.37,0.047619047619047616,0.47619047619047616,0.47619047619047616,E. Cancel,B. Cox,5,0,1,9.6,1533.1119999999999,-282,0.0,0.0,64,1075,15,101.76,0.0,0,0,6,4,1,5,6
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,7,640668.46,0.25,0.4642857142857143,0.4642857142857143,C. Nakatani,D. Romans,5,0,2,4.2,7915.304000000001,-281,0.0,0.0,153,1075,11,100.41,0.0,0,0,3,10,1,5,6
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,6,648777.6399999999,0.17857142857142858,0.6428571428571429,0.6428571428571429,J. Castellano,M. Stidham,5,0,3,5.4,11894.92,-277,0.0,0.0,41,1075,9,99.33,0.0,0,0,14,28,1,5,6
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,4,191309.05000000002,0.16666666666666666,0.5,0.5,L. Saez,G. Lewis,5,0,1,9.6,1428.6100000000001,-279,0.0,0.0,148,1075,4,97.27,3500.0,0,0,24,14,1,5,6
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,5,233074.07,0.14285714285714285,0.42857142857142855,0.42857142857142855,L. Reyes,B. Baffert,5,0,1,8.6,835.906,-269,0.0,0.0,99,1075,6,99.04,1400.0,0,0,23,3,1,5,6
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,3,668552.1300000001,0.2727272727272727,0.5454545454545454,0.5454545454545454,C. Nakatani,I. Wilkes,5,3,4,3.8,15725.892000000002,-272,0.6666666666666666,1.0,199,1075,12,101.91,0.0,0,0,3,18,1,5,6
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,7,691595.7000000001,0.25,0.575,0.575,J. Bravo,R. Mandella,5,0,2,5.0,4488.798,-275,0.0,0.0,159,1075,8,98.42,0.0,0,0,13,31,1,5,6
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,6,399659.50999999995,0.08571428571428572,0.42857142857142855,0.42857142857142855,L. Davis,R. Atras,5,0,2,6.6,1480.3039999999999,-277,0.0,0.0,104,1075,3,97.05,7000.0,0,1,21,30,1,5,6
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,3,233421.02999999997,0.1,0.55,0.55,G. Stevens,G. Motion,5,0,3,6.2,4257.656,-271,0.0,0.0,124,1075,5,97.7,2100.0,0,0,9,15,1,5,6
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,2,346974.29000000004,0.09090909090909091,0.45454545454545453,0.45454545454545453,J. Velazquez,G. Motion,5,0,2,7.0,4949.494,-274,0.0,0.0,144,1075,16,101.64,0.0,0,0,18,15,1,5,6
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,2,336600.24,0.125,0.5833333333333334,0.5833333333333334,M. Mena,D. Romans,5,0,3,4.6,6301.556,-280,0.0,0.0,52,1075,14,102.07,0.0,0,0,27,10,1,5,6
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,3,818503.0700000001,0.3125,0.625,0.625,F. Geroux,K. McPeek,5,3,3,5.0,29607.212,-274,0.0,0.5,67,1075,10,100.72,0.0,0,0,8,24,1,5,6
1600,70000.0,16,Dirt,Yielding,Overcast,20,57,25,306234,6,362050.9100000001,0.21428571428571427,0.5714285714285714,0.5714285714285714,K. Carmouche,M. Stidham,5,1,1,6.6,3771.012,-270,0.0,0.5,24,1075,2,96.75,14000.0,0,1,19,28,1,5,6
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,2,215682.33,0.07692307692307693,0.5384615384615384,0.5384615384615384,K. Carmouche,T. Pletcher,5,0,1,6.0,1792.5639999999996,-40,0.0,0.0,102,1076,5,107.52,2700.0,0,0,19,35,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,6,399659.50999999995,0.08571428571428572,0.42857142857142855,0.42857142857142855,L. Davis,R. Atras,5,0,2,6.6,1480.3039999999999,-36,0.0,0.0,104,1076,6,107.36,1800.0,0,0,21,30,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,6,342729.46,0.13513513513513514,0.35135135135135137,0.35135135135135137,M. Smith,R. Mandella,5,1,3,3.2,9853.326000000001,-37,0.0,0.5,21,1076,7,107.27,0.0,0,0,28,31,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,4,313827.64,0.0967741935483871,0.5806451612903226,0.5806451612903226,T. Gaffalione,M. Stidham,5,0,2,6.6,5567.942000000001,-32,0.0,0.0,121,1076,18,112.41,0.0,0,0,36,28,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,4,278339.67000000004,0.35294117647058826,0.6470588235294118,0.6470588235294118,J. Alvarado,C. Brown,5,1,3,4.8,24508.318000000003,-35,0.0,0.0,162,1076,9,107.72,0.0,0,0,12,5,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,6,459081.66,0.09090909090909091,0.6363636363636364,0.6363636363636364,J. Lezcano,B. Cox,5,0,3,4.8,6010.599999999999,-41,0.0,0.0,198,1076,2,107.06,18000.0,0,1,15,4,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,6,394868.1,0.0,0.4090909090909091,0.4090909090909091,C. Lopez,M. Casse,5,0,1,7.8,5669.163999999999,-40,0.0,0.0,55,1076,4,107.25,4500.0,0,0,2,26,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,4,505252.69999999995,0.32,0.8,0.8,D. Van Dyke,K. McPeek,5,4,5,1.2,44295.842000000004,-33,0.0,1.0,171,1076,10,108.23,0.0,0,0,5,24,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,7,454889.54,0.19444444444444445,0.5277777777777778,0.5277777777777778,L. Saez,M. Stidham,5,2,4,2.4,11245.242000000002,-27,0.0,0.0,140,1076,17,108.35,0.0,0,0,24,28,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,3,469508.89999999997,0.16,0.68,0.68,M. Franco,C. Brown,5,2,3,4.0,17790.35,-22,1.0,0.0,89,1076,1,106.62,54000.0,1,1,25,5,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,2,432837.3299999999,0.2222222222222222,0.5555555555555556,0.5555555555555556,E. Prado,I. Wilkes,5,1,4,3.2,11991.413999999999,-39,0.0,0.5,70,1076,12,109.45,0.0,0,0,7,18,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,4,225523.27999999997,0.17857142857142858,0.42857142857142855,0.42857142857142855,R. Maragh,R. Mandella,5,1,1,6.4,2332.278,-23,0.0,0.0,136,1076,3,107.48,9000.0,0,1,31,31,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,8,129872.98999999999,0.0,0.45,0.45,D. Van Dyke,T. Amoss,5,0,2,6.4,2621.8379999999997,-36,0.0,0.0,164,1076,14,112.3,0.0,0,0,5,34,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,4,242076.48,0.043478260869565216,0.4782608695652174,0.4782608695652174,A. Beschizza,H. Bond,5,1,4,4.0,5686.59,-36,0.0,0.0,123,1076,8,109.11,0.0,0,0,0,16,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,2,417565.25000000006,0.24324324324324326,0.5675675675675675,0.5675675675675675,L. Saez,T. Amoss,5,1,2,7.0,8891.288,-35,0.0,0.0,181,1076,16,110.2,0.0,0,0,24,34,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,8,414101.47,0.06896551724137931,0.4482758620689655,0.4482758620689655,M. Franco,P. Miller,5,1,4,3.6,7474.0779999999995,-34,0.0,0.0,94,1076,13,111.33,0.0,0,0,25,29,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,4,522021.69000000006,0.27586206896551724,0.7931034482758621,0.7931034482758621,M. Mena,L. Rice,5,1,4,4.8,9953.462,-37,0.0,0.0,30,1076,15,109.71,0.0,0,0,27,25,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,8,380520.11999999994,0.22727272727272727,0.5454545454545454,0.5454545454545454,J. Lezcano,K. McPeek,5,2,4,3.0,10985.374,-34,0.0,0.6666666666666666,120,1076,11,110.03,0.0,0,0,15,24,3,0,1
1200,50000.0,8,Dirt,Soft,Heavy Rain,20,85,15,439827,3,449871.62,0.19230769230769232,0.5384615384615384,0.5384615384615384,J. Smith,A. Thompson,5,1,3,4.0,7887.546,0,0.0,0.0,1,1077,6,77.34,1000.0,0,0,17,1,1,4,4
1200,50000.0,8,Dirt,Soft,Heavy Rain,20,85,15,439827,4,517603.45999999996,0.3333333333333333,0.7916666666666666,0.7916666666666666,M. Johnson,B. Anderson,5,2,4,2.6,22410.498,1,0.0,0.3333333333333333,2,1077,8,78.1,0.0,0,0,26,2,1,4,4
1200,50000.0,8,Dirt,Soft,Heavy Rain,20,85,15,439827,5,578712.6399999999,0.2222222222222222,0.5555555555555556,0.5555555555555556,R. Williams,C. Taylor,5,0,2,4.4,3448.78,-11,0.0,0.0,3,1077,7,77.31,0.0,0,0,33,7,1,4,4
1200,50000.0,8,Dirt,Soft,Heavy Rain,20,85,15,439827,6,496924.04,0.10714285714285714,0.35714285714285715,0.35714285714285715,S. Brown,D. Moore,5,2,3,5.0,14683.327999999998,5,0.0,0.5,4,1077,5,76.72,1500.0,0,0,34,9,1,4,4
1200,50000.0,8,Dirt,Soft,Heavy Rain,20,85,15,439827,7,805446.36,0.39285714285714285,0.6071428571428571,0.6071428571428571,T. Davis,E. Jackson,5,1,2,5.2,7902.37,4,0.0,0.0,5,1077,3,75.8,5000.0,0,1,35,11,1,4,4
1200,50000.0,8,Dirt,Soft,Heavy Rain,20,85,15,439827,3,324243.31,0.10344827586206896,0.5517241379310345,0.5517241379310345,K. Wilson,F. White,5,1,2,5.6,8747.568,8,0.0,0.0,6,1077,2,75.69,10000.0,0,1,20,12,1,4,4
1200,50000.0,8,Dirt,Soft,Heavy Rain,20,85,15,439827,4,467517.95,0.2608695652173913,0.5652173913043478,0.5652173913043478,L. Garcia,G. Harris,5,0,3,3.8,5421.839999999999,-5,0.0,0.0,7,1077,1,75.32,30000.0,1,1,22,13,1,4,4
1200,50000.0,8,Dirt,Soft,Heavy Rain,20,85,15,439827,5,369858.4000000001,0.17857142857142858,0.5357142857142857,0.5357142857142857,P. Martinez,H. Clark,5,0,3,5.6,4877.55,-5,0.0,0.0,8,1077,4,76.53,2500.0,0,0,29,17,1,4,4
2000,90000.0,10,All Weather,Firm,Overcast,20,37,23,148807,8,403315.63000000006,0.1,0.6,0.6,A. Gryder,D. Gargan,5,0,3,5.6,6705.32,-92,0.0,0.0,163,1078,1,120.2,54000.0,1,1,1,8,0,1,6
2000,90000.0,10,All Weather,Firm,Overcast,20,37,23,148807,3,108405.2,0.15789473684210525,0.3684210526315789,0.3684210526315789,J. Alvarado,D. Gargan,5,1,2,5.8,4524.026,-88,0.0,0.0,103,1078,10,122.86,0.0,0,0,12,8,0,1,6
2000,90000.0,10,All Weather,Firm,Overcast,20,37,23,148807,6,174858.91,0.11538461538461539,0.4230769230769231,0.4230769230769231,J. Lezcano,R. Rodriguez,5,1,2,6.0,5594.159999999999,-84,0.0,0.0,179,1078,9,121.79,0.0,0,0,15,32,0,1,6
2000,90000.0,10,All Weather,Firm,Overcast,20,37,23,148807,5,334998.89,0.16666666666666666,0.4666666666666667,0.4666666666666667,J. Bravo,T. Pletcher,5,1,4,3.0,9445.338,-87,0.0,0.0,42,1078,3,121.04,9000.0,0,1,13,35,0,1,6
2000,90000.0,10,All Weather,Firm,Overcast,20,37,23,148807,6,289302.13,0.1111111111111111,0.48148148148148145,0.48148148148148145,L. Davis,J. Shirreffs,5,0,2,6.4,3748.2120000000004,-89,0.0,0.0,53,1078,5,121.07,2700.0,0,0,21,21,0,1,6
2000,90000.0,10,All Weather,Firm,Overcast,20,37,23,148807,2,440571.23,0.08571428571428572,0.6857142857142857,0.6857142857142857,T. Gaffalione,A. Delacour,5,0,3,6.0,3554.182,-83,0.0,0.0,188,1078,8,121.45,0.0,0,0,36,0,0,1,6
2000,90000.0,10,All Weather,Firm,Overcast,20,37,23,148807,6,358722.21,0.29411764705882354,0.7058823529411765,0.7058823529411765,J. Bravo,J. Sadler,5,3,5,1.6,14276.372,-94,0.3333333333333333,0.0,132,1078,2,120.51,18000.0,0,1,13,19,0,1,6
2000,90000.0,10,All Weather,Firm,Overcast,20,37,23,148807,8,242031.62999999998,0.20689655172413793,0.7586206896551724,0.7586206896551724,J. Lezcano,J. Sharp,5,0,3,3.8,7318.704,-93,0.0,0.0,97,1078,4,121.24,4500.0,0,0,15,20,0,1,6
2000,90000.0,10,All Weather,Firm,Overcast,20,37,23,148807,4,622504.4299999999,0.1724137931034483,0.5172413793103449,0.5172413793103449,J. Rosario,D. Romans,5,0,2,6.8,2728.566,-96,0.0,0.0,15,1078,6,120.88,1800.0,0,0,16,10,0,1,6
2000,90000.0,10,All Weather,Firm,Overcast,20,37,23,148807,6,795045.3200000001,0.2857142857142857,0.5428571428571428,0.5428571428571428,J. Rosario,R. Atras,5,0,1,8.8,1885.502,-86,0.0,0.0,160,1078,7,121.49,0.0,0,0,16,30,0,1,6
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,3,233421.02999999997,0.1,0.55,0.55,G. Stevens,G. Motion,5,0,3,6.2,4257.656,-286,0.0,0.0,124,1079,6,62.79,1200.0,0,0,9,15,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,7,253969.65000000005,0.125,0.475,0.475,R. Bejarano,G. Motion,5,1,3,3.6,4720.589999999999,-284,0.0,0.0,118,1079,3,61.37,6000.0,0,1,30,15,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,8,389543.5600000001,0.09375,0.5625,0.5625,J. Rosario,L. Rice,5,2,3,3.4,44688.45,-283,0.0,0.0,14,1079,9,62.97,0.0,0,0,16,25,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,5,210586.33000000002,0.15,0.55,0.55,R. Maragh,M. Casse,5,1,3,4.4,5663.492,-294,0.0,0.0,166,1079,5,61.94,1800.0,0,0,31,26,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,7,704929.3200000001,0.2962962962962963,0.5925925925925926,0.5925925925925926,R. Santana Jr.,R. Rodriguez,5,2,3,5.8,19228.956,-290,0.3333333333333333,0.0,197,1079,1,60.86,36000.0,1,1,32,32,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,8,465409.57,0.1935483870967742,0.4838709677419355,0.4838709677419355,R. Bejarano,M. Hennig,5,0,1,8.8,2061.8120000000004,-283,0.0,0.0,137,1079,2,61.22,12000.0,0,1,30,27,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,2,333412.57999999996,0.1388888888888889,0.4166666666666667,0.4166666666666667,J. Castellano,R. Atras,5,1,1,10.0,5157.447999999999,-292,0.0,0.0,139,1079,4,61.49,3000.0,0,0,14,30,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,4,387379.66,0.13333333333333333,0.6333333333333333,0.6333333333333333,J. Alvarado,G. Lewis,5,2,3,3.8,28486.408000000003,-285,0.0,0.5,149,1079,8,62.67,0.0,0,0,12,14,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,4,191309.05000000002,0.16666666666666666,0.5,0.5,L. Saez,G. Lewis,5,0,1,9.6,1428.6100000000001,-294,0.0,0.0,148,1079,10,64.43,0.0,0,0,24,14,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,8,554993.04,0.2222222222222222,0.7777777777777778,0.7777777777777778,J. Lezcano,L. Rice,5,0,3,4.6,9166.608,-291,0.0,0.0,9,1079,7,61.51,0.0,0,0,15,25,0,4,3
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,8,790543.3499999999,0.16666666666666666,0.6190476190476191,0.6190476190476191,C. Nakatani,C. Brown,5,0,2,6.0,8085.424000000001,-292,0.0,0.0,12,1080,12,124.28,0.0,0,0,3,5,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,6,508429.76999999996,0.2413793103448276,0.4827586206896552,0.4827586206896552,J. Rosario,D. Romans,5,1,2,6.6,11155.892,-293,0.5,0.0,58,1080,16,125.01,0.0,0,0,16,10,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,4,647881.6000000001,0.22857142857142856,0.6571428571428571,0.6571428571428571,L. Davis,G. Motion,5,0,2,5.6,3673.572,-291,0.0,0.0,90,1080,1,119.38,90000.0,1,1,21,15,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,8,380520.11999999994,0.22727272727272727,0.5454545454545454,0.5454545454545454,J. Lezcano,K. McPeek,5,2,4,3.0,10985.374,-289,0.0,0.6666666666666666,120,1080,9,122.02,0.0,0,0,15,24,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,4,501760.16,0.16666666666666666,0.5833333333333334,0.5833333333333334,H. Diaz Jr.,B. Baffert,5,1,3,3.8,10000.98,-294,1.0,0.0,50,1080,8,121.44,0.0,0,0,10,3,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,7,253088.1,0.2,0.44,0.44,L. Saez,R. Mandella,5,2,3,3.4,9740.363999999998,-295,0.5,0.0,61,1080,15,125.28,0.0,0,0,24,31,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,6,285956.03,0.13793103448275862,0.7241379310344828,0.7241379310344828,R. Santana Jr.,D. Gargan,5,2,3,4.8,9976.35,-295,0.0,0.3333333333333333,62,1080,2,119.75,30000.0,0,1,32,8,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,7,645606.6000000001,0.225,0.75,0.75,D. Davis,G. Lewis,5,1,3,4.2,4017.254,-290,0.0,1.0,117,1080,11,120.75,0.0,0,0,4,14,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,6,394868.1,0.0,0.4090909090909091,0.4090909090909091,C. Lopez,M. Casse,5,0,1,7.8,5669.163999999999,-295,0.0,0.0,55,1080,7,121.4,0.0,0,0,2,26,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,4,313827.64,0.0967741935483871,0.5806451612903226,0.5806451612903226,T. Gaffalione,M. Stidham,5,0,2,6.6,5567.942000000001,-287,0.0,0.0,121,1080,18,124.3,0.0,0,0,36,28,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,6,648777.6399999999,0.17857142857142858,0.6428571428571429,0.6428571428571429,J. Castellano,M. Stidham,5,0,3,5.4,11894.92,-291,0.0,0.0,41,1080,14,123.19,0.0,0,0,14,28,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,7,482804.6,0.25925925925925924,0.7777777777777778,0.7777777777777778,A. Gryder,C. Brown,5,1,3,3.4,26542.24,-286,0.0,0.5,116,1080,6,121.11,3000.0,0,0,1,5,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,2,346974.29000000004,0.09090909090909091,0.45454545454545453,0.45454545454545453,J. Velazquez,G. Motion,5,0,2,7.0,4949.494,-288,0.0,0.0,144,1080,10,122.63,0.0,0,0,18,15,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,8,414101.47,0.06896551724137931,0.4482758620689655,0.4482758620689655,M. Franco,P. Miller,5,1,4,3.6,7474.0779999999995,-289,0.0,0.0,94,1080,3,120.32,15000.0,0,1,25,29,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,5,305073.5800000001,0.15384615384615385,0.5769230769230769,0.5769230769230769,E. Cancel,T. Amoss,5,2,3,3.2,12109.556,-292,1.0,0.0,195,1080,5,119.97,4500.0,0,0,6,34,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,3,233421.02999999997,0.1,0.55,0.55,G. Stevens,G. Motion,5,0,3,6.2,4257.656,-285,0.0,0.0,124,1080,13,125.23,0.0,0,0,9,15,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,7,640668.46,0.25,0.4642857142857143,0.4642857142857143,C. Nakatani,D. Romans,5,0,2,4.2,7915.304000000001,-295,0.0,0.0,153,1080,4,119.9,7500.0,0,0,3,10,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,5,520506.06,0.25,0.78125,0.78125,J. Lezcano,R. Rodriguez,5,1,4,2.8,15972.353999999998,-296,0.5,0.0,100,1080,17,125.14,0.0,0,0,15,32,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,8,790543.3499999999,0.16666666666666666,0.6190476190476191,0.6190476190476191,C. Nakatani,C. Brown,5,0,2,6.0,8085.424000000001,-38,0.0,0.0,12,1081,11,122.44,0.0,0,0,3,5,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,6,508429.76999999996,0.2413793103448276,0.4827586206896552,0.4827586206896552,J. Rosario,D. Romans,5,1,2,6.6,11155.892,-39,0.5,0.0,58,1081,13,121.69,0.0,0,0,16,10,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,4,647881.6000000001,0.22857142857142856,0.6571428571428571,0.6571428571428571,L. Davis,G. Motion,5,0,2,5.6,3673.572,-37,0.0,0.0,90,1081,15,124.41,0.0,0,0,21,15,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,8,380520.11999999994,0.22727272727272727,0.5454545454545454,0.5454545454545454,J. Lezcano,K. McPeek,5,2,4,3.0,10985.374,-35,0.0,0.6666666666666666,120,1081,16,120.94,0.0,0,0,15,24,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,4,501760.16,0.16666666666666666,0.5833333333333334,0.5833333333333334,H. Diaz Jr.,B. Baffert,5,1,3,3.8,10000.98,-40,1.0,0.0,50,1081,3,118.67,15000.0,0,1,10,3,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,7,253088.1,0.2,0.44,0.44,L. Saez,R. Mandella,5,2,3,3.4,9740.363999999998,-41,0.5,0.0,61,1081,8,120.99,0.0,0,0,24,31,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,6,285956.03,0.13793103448275862,0.7241379310344828,0.7241379310344828,R. Santana Jr.,D. Gargan,5,2,3,4.8,9976.35,-41,0.0,0.3333333333333333,62,1081,14,122.58,0.0,0,0,32,8,1,2,1
